,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
0,000520,长航凤凰,9404.26,569.35,12.3743,4360.5897,4.3085,765.8858,0.7567
1,600550,保变电气,182.73,9.73,21.5026,292.5635,0.213,3006.0401,2.1894
2,600816,安信信托,51.47,60.79,81.0632,820.8976,1.8077,1350.2649,2.9734
3,600381,青海春天,48.61,2159.06,-0.935,154.6058,0.7772,7.1608,0.0359
4,300436,广生堂,47.21,35.41,85.8449,65.3787,,184.5972,
5,000420,吉林化纤,46.24,11.85,6.0526,95.4614,0.2523,805.0878,2.1284
6,600385,山东金泰,37.74,0.89,2.8962,10.775,0.0727,1203.1931,8.1238
7,000034,神州数码,34.43,14.54,11.5839,54.717,0.1528,376.2657,1.051
8,002174,游族网络,34.14,44.07,66.4404,254.5113,0.9231,577.4904,2.0945
9,600382,广东明珠,33.38,960.9,64.1516,827.558,2.4215,86.1226,0.252
10,600766,园城黄金,32.77,64.56,86.1971,13.0563,0.0582,20.2214,0.0901
11,000017,深中华A,32.55,2.09,7.1572,3.3881,0.0061,161.9514,0.2937
12,600340,华夏幸福,30.67,15.73,39.2481,2821.1715,2.1325,17932.2689,13.5554
13,601163,三角轮胎,30.17,11.5,22.7329,784.6137,,6820.3604,
14,002180,纳思达,30.0,42.42,61.1285,155.8273,0.3686,367.3036,0.8688
15,000540,中天金融,29.96,15.66,30.4906,1299.0358,1.0089,8294.1839,6.4417
16,002749,国光股份,29.02,23.7,49.8815,118.3064,,498.983,
17,000403,ST生化,28.53,39.89,57.5425,119.9472,0.44,300.6756,1.103
18,000848,承德露露,28.25,16.27,41.5106,342.80800000000005,0.6831,2106.7642,4.1981
19,600280,中央商场,27.84,9.63,23.7592,494.4755,0.8612,5133.0713,8.94
20,300432,富临精工,27.33,20.54,34.7766,98.455,,479.1186,
21,000966,长源电力,27.15,12.41,25.0765,621.9214,1.1223,5009.9444,9.0409
22,603898,好莱客,27.12,14.49,37.083,89.0268,1.2112,614.3379,8.3583
23,300439,美康生物,27.1,23.36,55.9264,102.6853,,439.4746,
