,code,name,currentratio,quickratio,cashratio,icratio,sheqratio,adratio
90,300446,乐凯新材,16.0822,14.8514,107.75299999999999,-6076.7647,92.2296,7.7704
91,600059,古越龙山,8.1828,2.5416,95.5432,-4008.0108,92.1969,7.8031
92,603036,如通股份,16.17,13.6645,1028.0961,-897.3796,92.0902,7.9098
93,002015,霞客环保,8.7253,3.7569999999999997,116.5288,28487.8325,92.0748,7.9252
94,300109,新开源,4.4229,3.4817,143.8488,14491.5446,92.046,7.954
95,603023,威帝股份,10.6423,9.2084,374.0037,-3179.0913,92.001,7.999
96,300726,宏达电子,11.0271,8.5022,148.1739,-9904.4506,91.9508,8.0492
97,000155,川化股份,12.3943,12.2531,761.9155,-311.5285,91.9323,8.0677
98,002669,康达新材,9.9504,9.3256,377.7597,-1498.9185,91.9059,8.0941
99,300183,东软载波,10.4234,9.5769,573.7997,-848.8833,91.8827,8.1173
100,002351,漫步者,10.0217,8.3949,89.8679,-6151.2277,91.8734,8.1266
101,300107,建新股份,6.8728,6.1598,152.1474,-4407.2354,91.86200000000001,8.138
102,300250,初灵信息,5.2537,4.413,234.9241,-142.998,91.8148,8.1852
103,002858,力盛赛车,9.1833,8.3941,480.3238,11927.7005,91.7988,8.2012
104,000975,银泰资源,2.9693,2.563,58.4291,-1531.6681,91.7778,8.2222
105,300018,中元股份,8.2717,7.5097,475.5161,-440.8469,91.7456,8.2544
106,002817,黄山胶囊,10.4222,9.0881,383.6915,-18979.1067,91.6775,8.3225
107,000688,建新矿业,5.5072,5.2089,371.389,-23591.6077,91.6483,8.3517
108,300583,赛托生物,8.2149,7.0008,79.3645,2010.6948,91.6007,8.3993
109,002364,中恒电气,8.7111,7.3914,146.8295,-460.0163,91.5929,8.4071
110,603811,诚意药业,8.6926,7.3265,639.7025,-14830.726999999999,91.5457,8.4543
111,300639,凯普生物,9.4435,8.8508,161.3275,-11071.3265,91.5021,8.4979
112,300016,北陆药业,7.5314,5.684,206.8558,-15392.985,91.493,8.507
113,002413,雷科防务,6.5907,5.6905,68.241,-1952.1136,91.3472,8.6528
114,002862,实丰文化,9.2519,8.4261,236.347,1035.5172,91.3457,8.6543
115,002379,宏创控股,7.3307,6.4772,365.5237,1561.2895,91.3428,8.6572
116,300066,三川智慧,8.3277,7.2286,339.421,-1153.8806,91.2779,8.7221
117,300559,佳发教育,9.234,8.9135,105.1289,-390.2287,91.2617,8.7383
118,002530,金财互联,6.2929,5.6764,320.5877,-1145.1076,91.2573,8.7427
119,300516,久之洋,9.7786,7.2081,207.12099999999998,-1273.7487,91.2459,8.7541
120,603037,凯众股份,9.4989,7.8445,422.6598,-3538.0149,91.2206,8.7794
121,002113,天润数娱,2.8583,2.8583,168.6455,2598.0808,91.2107,8.7893
122,002540,亚太科技,7.2074,5.9487,121.6496,8356.9942,91.1702,8.8298
123,300672,国科微,8.1295,6.1719,312.3375,-813.0636,91.161,8.839
124,600539,*ST狮头,8.7962,8.3813,802.9866,-28.6915,91.1608,8.8392
125,002322,理工环科,3.9784,3.1989,148.0735,-3244.6575,91.0811,8.9189
126,300364,中文在线,5.9449,5.912999999999999,428.5801,-139.167,91.0727,8.9273
127,002762,金发拉比,8.2417,6.6184,281.1695,-1554.382,91.0652,8.9348
128,002553,南方轴承,5.9938,5.0796,74.9241,-44603.6227,91.0629,8.9371
129,002729,好利来,4.894,4.0844,147.4637,10198.9618,91.0206,8.9794
130,603168,莎普爱思,5.2087,4.6404,151.1911,-4721.8652,90.9212,9.0788
131,603758,秦安股份,5.2522,3.6203,189.8737,3277.3289,90.8784,9.1216
132,603938,三孚股份,7.4742,6.9033,427.0736,12939.6091,90.8334,9.1666
133,002632,道明光学,6.6509,5.0547,325.9337,2322.7022,90.8216,9.1784
134,603655,朗博科技,5.5887,4.9174,80.3993,47087.532,90.8136,9.1864
135,300417,南华仪器,8.2437,6.5435,45.4019,-5880.6348,90.8102,9.1898
136,002827,高争民爆,6.1334,5.9282,531.5536,-44901.9463,90.7945,9.2055
137,000662,天夏智慧,2.9734,2.9475,41.6924,-18254.3462,90.7404,9.2596
138,300570,太辰光,8.8274,8.2001,295.2149,1793.8738,90.7103,9.2897
139,603488,展鹏科技,8.7988,8.3243,95.4827,-9742.0132,90.6988,9.3012
140,300214,日科化学,6.4297,5.3923,94.89,1151.5789,90.6976,9.3024
141,300354,东华测试,10.5333,8.1525,384.3998,-282.6946,90.6811,9.3189
142,000752,西藏发展,5.3937,5.2096,515.1208,-2822.282,90.6796,9.3204
143,603020,爱普股份,9.1889,7.0933,487.6411,-1107.9798,90.6681,9.3319
144,603232,格尔软件,8.8052,8.3098,570.2284,-660.6964,90.6681,9.3319
145,300620,光库科技,11.7847,10.7583,360.4778,1820.6143,90.6603,9.3397
146,002261,拓维信息,5.1325,4.591,187.2679,-3936.9863,90.6264,9.3736
147,603139,康惠制药,9.4212,8.6856,352.6274,14113.7374,90.6087,9.3913
148,600206,有研新材,14.603,11.0533,241.2835,2189.3371,90.5676,9.4324
149,603096,新经典,10.2025,8.9037,126.6375,-12204.83,90.566,9.434
150,002235,安妮股份,4.7969,4.6784,177.3864,-1053.8083,90.5234,9.4766
151,300054,鼎龙股份,6.3866,5.4419,267.7128,4450.4088,90.5125,9.4875
152,300192,科斯伍德,6.2158,5.2048,270.6227,-3078.2247,90.4468,9.5532
153,002776,柏堡龙,10.1884,9.7603,511.4294,50449.8468,90.4293,9.5707
154,600890,中房股份,6.4936,6.4696,92.0123,2002.3902,90.3493,9.6507
155,300521,爱司凯,9.356,8.1378,217.1077,1706.431,90.3107,9.6893
156,002198,嘉应制药,4.9145,4.0842,95.0672,1654.7534,90.3076,9.6924
157,603630,拉芳家化,9.6397,8.1182,542.6476,-768.0925,90.2988,9.7012
158,300459,金科文化,2.8312,2.6898,181.6829,-7338.5853,90.2772,9.7228
159,603067,振华股份,5.6363,3.8,33.3767,3292.8148,90.25399999999999,9.746
160,002790,瑞尔特,7.6835,6.7432,240.0152,1854.3331,90.1646,9.8354
161,002824,和胜股份,6.5007,4.7138,77.1224,2573.4547,90.1475,9.8525
162,300587,天铁股份,8.7231,8.0597,204.1383,-21608.5974,90.1339,9.8661
163,603025,大豪科技,8.386000000000001,7.55,83.3941,-39868.4677,90.12899999999999,9.871
164,600276,恒瑞医药,8.6472,8.1921,324.7445,-4630.6829,90.1142,9.8858
165,002646,青青稞酒,4.7088,2.3347,109.4433,2303.6988,90.0845,9.9155
166,603086,先达股份,9.3814,6.8584,198.5818,1916.5633,90.0836,9.9164
167,300306,远方信息,4.4189,3.6210000000000004,214.0428,-578.4746,90.0714,9.9286
168,300352,北信源,8.7968,8.5788,535.8381,-21.8724,90.0534,9.9466
169,002195,二三四五,7.5421,7.5421,396.8151,-1105.9044,90.0394,9.9606
170,600777,新潮能源,4.9192,4.9027,419.6267,613.0438,89.9557,10.0443
171,300458,全志科技,8.9645,7.1569,531.5004,155.8541,89.9396,10.0604
172,600750,江中药业,6.5304,5.9314,283.4811,-5149.7186,89.8537,10.1463
173,002577,雷柏科技,6.8303,6.2682,102.88,-156.0492,89.7806,10.2194
174,000019,深深宝A,5.5169,4.0493,201.7585,1439.5387,89.7491,10.2509
175,002546,新联电子,8.6635,8.2992,81.5787,-397.6894,89.7421,10.2579
176,002188,*ST巴士,2.4051,2.2228,66.0711,-627.8854,89.7395,10.2605
177,300194,福安药业,3.322,2.2880000000000003,55.3684,195727.2185,89.7075,10.2925
178,002349,精华制药,3.707,2.3294,113.7419,5465.9488,89.70200000000001,10.298
179,002247,帝龙文化,3.1135,2.8912,43.1411,-112865.3639,89.6774,10.3226
180,300636,同和药业,9.0329,5.9165,81.8771,2387.8513,89.6758,10.3242
181,300268,佳沃股份,5.9764,5.8625,568.1878,7663.2954,89.6732,10.3268
182,603016,新宏泰,7.4573,6.6729,245.8027,-3186.2212,89.6569,10.3431
183,002459,天业通联,6.8661,5.5593,62.4727,1191.3056,89.6446,10.3554
184,300474,景嘉微,9.5549,8.5908,363.73800000000006,-2536.7362,89.5693,10.4307
185,300634,彩讯股份,6.8502,6.6661,299.21,-3806.1736,89.5608,10.4392
186,600171,上海贝岭,10.6278,9.9516,811.0398,-450.6345,89.5589,10.4411
187,300308,中际旭创,5.442,4.0823,124.0974,-329.2527,89.5238,10.4762
188,002724,海洋王,7.4013,6.7651,453.26300000000003,-383.332,89.4865,10.5135
189,002177,御银股份,4.9196,3.1805,94.8621,915.247,89.4846,10.5154
190,002861,瀛通通讯,7.8107,7.0452,338.6454,1483.7844,89.4583,10.5417
191,603585,苏利股份,7.2474,6.4234,407.4891,2583.2474,89.3426,10.6574
192,300238,冠昊生物,3.8451,3.3863,217.9849,-3662.8725,89.3246,10.6754
193,002294,信立泰,5.7534,4.9377,168.8107,-5533.2292,89.22399999999999,10.776
194,603200,上海洗霸,9.0087,8.5871,612.0818,-2823.2526,89.2087,10.7913
195,300649,杭州园林,4.3024,4.3024,152.9141,1182.9414,89.1982,10.8018
196,300501,海顺新材,6.7956,5.9654,131.5143,5826.7305,89.1944,10.8056
197,300553,集智股份,6.7909,5.9107,263.8877,-1868.2037,89.1571,10.8429
198,300522,世名科技,6.7589999999999995,5.9995,253.1356,-14376.5686,89.1566,10.8434
199,300146,汤臣倍健,5.994,5.4469,453.6738,-2935.4172,89.1115,10.8885
200,300480,光力科技,10.9969,10.2146,463.5617,-1483.2972,89.0821,10.9179
201,603656,泰禾光电,8.0964,7.1564,230.4952,4136.0136,89.0747,10.9253
202,603041,美思德,7.1283,6.6963,161.8638,5766.5813,89.0396,10.9604
203,603909,合诚股份,6.9553,6.8914,141.4151,-11572.8667,89.0351,10.9649
204,603309,维力医疗,5.8412,5.0055,159.9571,1688.0584,89.0212,10.9788
205,600573,惠泉啤酒,5.3845,4.132,102.2886,-1416.9419,89.0058,10.9942
206,300519,新光药业,8.6762,8.1076,502.0297,-3643.7463,88.9743,11.0257
207,600321,*ST正源,2.802,1.4769,57.7947,138.03799999999998,88.9629,11.0371
208,300429,强力新材,3.7842,2.5215,126.4312,5750.2414,88.9098,11.0902
209,300236,上海新阳,5.4125,4.7674,208.7469,-3895.107,88.8784,11.1216
210,300669,沪宁股份,7.2201,6.8799,512.2737,-6106.031999999999,88.8253,11.1747
211,300211,亿通科技,5.2676,4.9214,243.1728,-115.5125,88.8205,11.1795
212,000408,藏格控股,5.1876,4.4637,155.9296,3366.9135,88.8056,11.1944
213,002333,罗普斯金,3.3138,2.4426,85.2865,7.5123,88.7685,11.2315
214,300291,华录百纳,6.1677,5.7725,80.7698,-9547.3095,88.7282,11.2718
215,300741,华宝股份,6.3451,5.7776,419.6627,-1848.3088,88.6827,11.3173
216,002808,苏州恒久,7.0206,6.1295,287.0555,855.2651,88.6556,11.3444
217,002222,福晶科技,5.2284,3.6884,193.22,7442.7704,88.5768,11.4232
218,300166,东方国信,5.2258,4.8215,150.3258,4668.7778,88.5751,11.4249
219,002691,冀凯股份,8.63,4.3691,26.7627,115860.677,88.5729,11.4271
220,300701,森霸传感,6.4342,5.4523,88.7194,-11532.6606,88.5629,11.4371
221,002860,星帅尔,7.0042,6.4621,371.6346,-18662.5946,88.5482,11.4518
222,300086,康芝药业,7.1051,6.5479,37.3729,4062.9404,88.5283,11.4717
223,000007,全新好,3.8704,3.8681,172.3148,-41162.3147,88.4915,11.5085
224,002370,亚太药业,4.5929,4.2727,300.1562,-3584.4747,88.4663,11.5337
225,002749,国光股份,7.4704,6.2313,484.5906,-4525.6564,88.4165,11.5835
226,002621,三垒股份,5.7372,5.0319,324.4275,-3069.1485,88.3758,11.6242
227,300548,博创科技,7.1116,5.6817,110.5893,11673.4193,88.3574,11.6426
228,600615,丰华股份,9.9129,9.7829,508.8125,-193851.0878,88.3391,11.6609
229,600880,博瑞传播,2.7152,2.6241,167.2834,759.8686,88.3357,11.6643
230,002380,科远股份,7.2213,6.6345,224.7799,-622.9802,88.3249,11.6751
231,002833,弘亚数控,7.3135,6.6867,21.9175,-9690.1768,88.2792,11.7208
232,300401,花园生物,3.8803,2.2549,49.1333,2797.5617,88.1888,11.8112
233,600652,游久游戏,1.1692,1.1692,44.1091,1115.5328,88.1207,11.8793
234,002629,仁智股份,6.1379,5.7535,36.27,-996.5165,88.1007,11.8993
235,300144,宋城演艺,2.4743,2.4663,136.9868,8944.1754,88.0837,11.9163
236,300304,云意电气,6.565,5.8647,71.0034,-1034.7091,88.0801,11.9199
237,300615,欣天科技,6.3795,5.861000000000001,403.8327,3138.763,88.0749,11.9251
238,300488,恒锋工具,3.9166,3.1803,53.7931,24069.0579,88.0623,11.9377
239,600161,天坛生物,13.5089,9.1501,880.7238,3200.0202,88.0218,11.9782
240,300533,冰川网络,8.1656,8.1656,418.529,-273.5297,88.0167,11.9833
241,603578,三星新材,6.7838,6.2062,164.6483,79622.2052,88.0013,11.9987
242,002866,传艺科技,6.968,6.2875,430.9923,1097.2853,87.9901,12.0099
243,002619,艾格拉斯,3.3096,3.3096,108.6153,1071.644,87.9682,12.0318
244,002252,上海莱士,8.7118,7.4467,189.6856,5330.3218,87.9638,12.0362
245,002643,万润股份,4.0992,2.7962,130.6966,4079.5095,87.9597,12.0403
246,300606,金太阳,5.995,5.0623,135.4406,-9546.9666,87.9595,12.0405
247,300132,青松股份,4.6567,2.633,90.6746,1908.9214,87.9563,12.0437
248,002346,柘中股份,3.807,3.2452,68.3741,66615.8746,87.9557,12.0443
249,002338,奥普光电,9.2876,5.8356,154.9145,-12643.3955,87.9273,12.0727
250,300586,美联新材,6.5721,4.5815,178.5515,7563.2386,87.9121,12.0879
251,603393,新天然气,7.3887,7.2045,643.2101,-7395.041,87.9049,12.0951
252,000893,*ST东凌,1.5556,1.4583,20.0415,910.2537,87.8996,12.1004
253,002609,捷顺科技,8.737,8.1348,688.3734,-186.1887,87.8219,12.1781
254,600149,ST坊展,2.4397,2.4397,180.342,4202.7583,87.8051,12.1949
255,000655,*ST金岭,2.8091,2.5185,46.8128,2513.9233,87.7862,12.2138
256,300341,麦迪电气,5.6818,4.3387,276.2935,-3267.0843,87.7574,12.2426
257,300685,艾德生物,6.1465,5.9255,253.1157,3802.9635,87.7533,12.2467
258,300445,康斯特,6.0031,5.4181,447.4044,34006.3216,87.7469,12.2531
259,300351,永贵电器,4.0194,3.2356,124.5806,7562.2185,87.7068,12.2932
260,002838,道恩股份,8.4472,6.7862,100.0662,4651.8224,87.6698,12.3302
261,300453,三鑫医疗,3.7485,2.8262,40.4449,22495.763,87.6406,12.3594
262,002058,威尔泰,7.6003,5.6063,285.8126,2931.5625,87.6128,12.3872
263,300481,濮阳惠成,4.9474,4.226,212.0135,1361.6089,87.5619,12.4381
264,300039,上海凯宝,7.0337,6.6212,248.4397,-2170.4236,87.5104,12.4896
265,603199,九华旅游,2.5926,2.5439,45.6473,60391.4755,87.4685,12.5315
266,002725,跃岭股份,3.8037,2.6864,89.1475,521.3534,87.4505,12.5495
267,000603,盛达矿业,2.5326,2.3805,168.9669,-2353.5862,87.4272,12.5728
268,603729,龙韵股份,6.6827,6.6827,207.0337,-140.1711,87.4213,12.5787
269,600543,莫高股份,4.1971,3.3681,69.2759,3957.4869,87.4099,12.5901
270,300584,海辰药业,4.5599,3.6898,268.1854,12862.5712,87.3939,12.6061
271,300079,数码科技,5.1315,4.2476,244.3641,-229.9383,87.3835,12.6165
272,603239,浙江仙通,5.6224,4.9346,75.6014,-51371.3613,87.3494,12.6506
273,300507,苏奥传感,6.5371,5.8237,111.4387,-1723.5679,87.3334,12.6666
274,002095,生意宝,6.9575,6.9456,508.2237,-414.5566,87.3037,12.6963
275,002485,希努尔,3.1829,1.7927,28.3716,-648.4751,87.2963,12.7037
276,002658,雪迪龙,7.307,5.7322,196.7278,-2859.805,87.2912,12.7088
277,000818,航锦科技,2.1517,1.6021,42.0102,-3914.809,87.2787,12.7213
278,600722,金牛化工,6.0666,6.0282,341.2809,-1819.3,87.2538,12.7462
279,600345,长江通信,2.7039999999999997,2.5553,54.1537,8506.6396,87.2449,12.7551
280,603258,电魂网络,6.2675,6.2675,252.5847,-493.43,87.2241,12.7759
281,603879,永悦科技,6.5893,5.8911,350.9297,4711.4259,87.2193,12.7807
282,603133,碳元科技,5.2759,4.5884,107.8635,3185.1940000000004,87.2048,12.7952
283,300193,佳士科技,6.847,6.3577,240.8595,-418.9355,87.2018,12.7982
284,603203,快克股份,6.8864,6.2215,138.8525,-23628.1294,87.1992,12.8008
285,000635,英力特,3.1974,2.6157,126.4124,-6631.0157,87.1973,12.8027
286,002484,江海股份,6.1975,5.5509,116.8944,3358.5075,87.1727,12.8273
287,002859,洁美科技,4.6038,3.9998,126.4622,964.2768,87.1721,12.8279
288,002690,美亚光电,8.6456,7.9643,295.9118,-13771.7984,87.1676,12.8324
289,603383,顶点软件,7.3444,6.9569,327.3137,-839.1618,87.1305,12.8695
290,002795,永和智控,6.6741,5.1473,119.1801,1700.4676,87.1167,12.8833
291,300302,同有科技,7.5541,6.6069,184.6575,-370.57,87.1073,12.8927
292,002447,晨鑫科技,3.207,1.1327,35.0461,40562.2244,87.1033,12.8967
293,000609,中迪投资,6.7332,5.285,86.1704,10012.2259,87.0776,12.9224
294,002253,川大智胜,4.8193,3.8658,200.4628,-710.8201,87.072,12.927999999999999
295,002148,北纬科技,4.3457,4.3162,108.3281,-13325.7718,87.069,12.931
296,300267,尔康制药,4.1221,2.5606,138.0288,15665.1402,87.0212,12.9788
297,600370,三房巷,6.1916,5.3616,454.0652,-984.3989,87.0212,12.9788
298,603663,三祥新材,6.2499,5.0122,132.8213,-4982.0613,87.0154,12.9846
299,002576,通达动力,5.5046,3.7823,74.6122,-949.7118,86.9533,13.0467
300,300179,四方达,6.595,5.5628,152.3547,-42852.1166,86.9311,13.0689
301,300143,星普医科,1.5596,1.4980000000000002,76.5142,-6746.5224,86.9255,13.0745
302,300103,达刚路机,6.7596,6.1325,113.9161,-541.5201,86.9228,13.0772
303,002137,麦达数字,4.0096,3.7778,40.0578,-832.9646,86.9169,13.0831
304,603839,安正时尚,7.4285,5.9378,112.7734,-5634.6274,86.9041,13.0959
305,300065,海兰信,7.4416,6.6449,233.0517,3169.9814,86.9005,13.0995
306,603806,福斯特,6.297000000000001,5.3882,32.4461,6254.0394,86.8954,13.1046
307,002393,力生制药,3.5589,2.9238,195.0239,-4190.444,86.883,13.117
308,002884,凌霄泵业,7.0206,4.2347,53.1836,5381.5125,86.8336,13.1664
309,002846,英联股份,4.9771,4.1627,114.9007,2512.1836,86.8153,13.1847
310,600563,法拉电子,5.685,4.9602,122.3099,43936.7087,86.792,13.208
311,603032,德新交运,9.3449,9.3036,224.1957,-626.3793,86.7587,13.2413
312,300630,普利制药,7.8882,7.6065,593.6571,-3727.079,86.7556,13.2444
313,002578,闽发铝业,4.6123,2.7817,185.1099,-1296.3687,86.7239,13.2761
314,601333,广深铁路,1.3251,1.2449,36.534,-15163.8531,86.646,13.354000000000001
315,000819,岳阳兴长,5.5173,5.1053,478.3274,411.0961,86.639,13.360999999999999
316,300604,长川科技,7.0209,6.1611,367.4595,-1041.2174,86.635,13.365
317,603999,读者传媒,6.3565,5.8878,325.7588,-460.3625,86.5839,13.4161
318,002558,巨人网络,7.5583,7.5583,712.8323,-1234.3739,86.5551,13.4449
319,000544,中原环保,4.999,4.9707,369.19300000000004,1813.1762,86.521,13.479000000000001
320,300414,中光防雷,7.3703,6.8372,288.1613,-841.9278,86.4981,13.5019
321,300530,达志科技,7.2865,6.9918,139.7096,-49501.6582,86.4824,13.5176
322,002700,新疆浩源,3.9316,3.7857,289.1823,-490.3526,86.4718,13.5282
323,300515,三德科技,9.3313,8.2878,78.824,-205921.6776,86.4452,13.5548
324,002362,汉王科技,5.1512,4.238,100.5704,-4199.4756,86.4134,13.5866
325,600311,荣华实业,1.1281,0.5787,36.3163,-5527.4016,86.4134,13.5866
326,601965,中国汽研,5.7235,5.2262,295.6938,-864.7272,86.3917,13.6083
327,603707,健友股份,6.1778,1.4779,26.7433,7138.7188,86.3905,13.6095
328,603306,华懋科技,5.1281,4.64,283.7136,-29448.738999999998,86.3621,13.6379
329,002667,鞍重股份,6.4799,5.2734,139.3951,-650.3596,86.3362,13.6638
